timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cpm
2022-12-12 07:47:03.019,gaffe ,e,e,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.231000
2022-12-12 07:47:03.198,gaffe , , ,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.179000
2022-12-12 07:47:03.467,lingo,l,l,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.269000
2022-12-12 07:47:03.707,lingo,i,i,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.240000
2022-12-12 07:47:03.848,lingo,n,n,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.141000
2022-12-12 07:47:04.148,lingo,g,g,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.300000
2022-12-12 07:47:04.200,lingo,o,o,semicolemakdh,4,words,10,wordle,null,0 days 00:00:00.052000
2022-12-12 07:47:09.444,stern ,s,s,semicolemakdh,5,words,10,wordle,null,0 days 00:00:05.244000
2022-12-12 07:47:09.580,stern ,t,t,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.136000
2022-12-12 07:47:09.724,stern ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.144000
2022-12-12 07:47:09.858,stern ,s,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.134000
2022-12-12 07:47:10.162,stern ,n,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.304000
2022-12-12 07:47:10.939,stern ,r,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.777000
2022-12-12 07:47:11.092,stern ,n,n,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.153000
2022-12-12 07:47:11.291,stern , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.199000
2022-12-12 07:47:11.454,avail ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.163000
2022-12-12 07:47:11.733,avail ,v,v,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.279000
2022-12-12 07:47:11.872,avail ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.139000
2022-12-12 07:47:12.325,avail ,i,i,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.453000
2022-12-12 07:47:12.526,avail ,l,l,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.201000
2022-12-12 07:47:12.759,avail , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.233000
2022-12-12 07:47:13.051,loyal ,l,l,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.292000
2022-12-12 07:47:13.206,loyal ,o,o,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.155000
2022-12-12 07:47:13.579,loyal ,l,y,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.373000
2022-12-12 07:47:14.284,loyal ,y,y,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.705000
2022-12-12 07:47:14.405,loyal ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.121000
2022-12-12 07:47:14.595,loyal ,l,l,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.190000
2022-12-12 07:47:14.812,loyal , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.217000
2022-12-12 07:47:15.051,shift ,s,s,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.239000
2022-12-12 07:47:15.195,shift ,h,h,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.144000
2022-12-12 07:47:15.495,shift ,i,i,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.300000
2022-12-12 07:47:16.204,shift ,f,f,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.709000
2022-12-12 07:47:16.379,shift ,t,t,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.175000
2022-12-12 07:47:16.612,shift , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.233000
2022-12-12 07:47:16.911,stake ,s,s,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.299000
2022-12-12 07:47:17.162,stake ,t,t,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.251000
2022-12-12 07:47:17.283,stake ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.121000
2022-12-12 07:47:17.664,stake ,k,k,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.381000
2022-12-12 07:47:17.821,stake ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.157000
2022-12-12 07:47:18.013,stake , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.192000
2022-12-12 07:47:18.208,short ,s,s,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.195000
2022-12-12 07:47:18.389,short ,h,h,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.181000
2022-12-12 07:47:18.665,short ,o,o,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.276000
2022-12-12 07:47:18.964,short ,r,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.299000
2022-12-12 07:47:19.100,short ,t,t,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.136000
2022-12-12 07:47:19.283,short , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.183000
2022-12-12 07:47:19.614,rearm ,r,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.331000
2022-12-12 07:47:19.797,rearm ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.183000
2022-12-12 07:47:20.078,rearm ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.281000
2022-12-12 07:47:20.567,rearm ,r,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.489000
2022-12-12 07:47:21.125,rearm ,m,m,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.558000
2022-12-12 07:47:21.316,rearm , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.191000
2022-12-12 07:47:21.604,dense ,d,d,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.288000
2022-12-12 07:47:21.749,dense ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.145000
2022-12-12 07:47:22.003,dense ,n,n,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.254000
2022-12-12 07:47:22.215,dense ,s,s,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.212000
2022-12-12 07:47:22.357,dense ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.142000
2022-12-12 07:47:22.549,dense , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.192000
2022-12-12 07:47:22.877,glare ,g,g,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.328000
2022-12-12 07:47:23.155,glare ,l,l,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.278000
2022-12-12 07:47:23.323,glare ,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.168000
2022-12-12 07:47:23.582,glare ,r,r,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.259000
2022-12-12 07:47:23.767,glare ,e,e,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.185000
2022-12-12 07:47:23.957,glare , , ,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.190000
2022-12-12 07:47:24.133,annoy,a,a,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.176000
2022-12-12 07:47:24.388,annoy,n,n,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.255000
2022-12-12 07:47:24.588,annoy,n,n,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.200000
2022-12-12 07:47:24.821,annoy,o,o,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.233000
2022-12-12 07:47:24.971,annoy,y,y,semicolemakdh,5,words,10,wordle,null,0 days 00:00:00.150000
2022-12-12 07:47:33.397,slope ,s,s,semicolemakdh,6,words,10,wordle,null,0 days 00:00:08.426000
2022-12-12 07:47:33.541,slope ,l,l,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.144000
2022-12-12 07:47:33.692,slope ,o,o,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.151000
2022-12-12 07:47:34.324,slope ,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.632000
2022-12-12 07:47:34.440,slope ,e,e,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.116000
2022-12-12 07:47:34.640,slope , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.200000
2022-12-12 07:47:35.012,draft ,d,d,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.372000
2022-12-12 07:47:35.774,draft ,r,r,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.762000
2022-12-12 07:47:35.909,draft ,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.135000
2022-12-12 07:47:36.027,draft ,t,f,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.118000
2022-12-12 07:47:36.827,draft ,f,f,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.800000
2022-12-12 07:47:37.323,draft ,t,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.496000
2022-12-12 07:47:37.452,draft , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.129000
2022-12-12 07:47:37.943,junto ,l,j,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.491000
2022-12-12 07:47:38.132,junto ,u,j,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.189000
2022-12-12 07:47:39.117,junto ,j,j,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.985000
2022-12-12 07:47:39.311,junto ,u,u,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.194000
2022-12-12 07:47:39.457,junto ,t,n,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.146000
2022-12-12 07:47:39.747,junto ,o,n,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.290000
2022-12-12 07:47:39.823,junto , ,n,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.076000
2022-12-12 07:47:42.113,penal ,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:02.290000
2022-12-12 07:47:42.181,penal ,e,e,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.068000
2022-12-12 07:47:42.341,penal ,n,n,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.160000
2022-12-12 07:47:42.397,penal ,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.056000
2022-12-12 07:47:42.588,penal ,l,l,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.191000
2022-12-12 07:47:42.847,penal , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.259000
2022-12-12 07:47:45.509,pixie ,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:02.662000
2022-12-12 07:47:45.862,pixie ,i,i,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.353000
2022-12-12 07:47:46.430,pixie ,x,x,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.568000
2022-12-12 07:47:46.645,pixie ,i,i,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.215000
2022-12-12 07:47:46.781,pixie ,e,e,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.136000
2022-12-12 07:47:46.972,pixie , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.191000
2022-12-12 07:47:47.245,shalt ,s,s,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.273000
2022-12-12 07:47:47.366,shalt ,h,h,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.121000
2022-12-12 07:47:47.836,shalt ,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.470000
2022-12-12 07:47:48.109,shalt ,l,l,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.273000
2022-12-12 07:47:48.367,shalt ,t,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.258000
2022-12-12 07:47:48.580,shalt , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.213000
2022-12-12 07:47:48.954,strap ,s,s,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.374000
2022-12-12 07:47:49.278,strap ,t,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.324000
2022-12-12 07:47:49.631,strap ,r,r,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.353000
2022-12-12 07:47:49.749,strap ,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.118000
2022-12-12 07:47:50.181,strap ,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.432000
2022-12-12 07:47:50.317,strap , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.136000
2022-12-12 07:47:50.789,crypt ,c,c,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.472000
2022-12-12 07:47:51.381,crypt ,r,r,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.592000
2022-12-12 07:47:51.685,crypt ,y,y,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.304000
2022-12-12 07:47:51.957,crypt ,t,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.272000
2022-12-12 07:47:52.766,crypt ,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.809000
2022-12-12 07:47:52.974,crypt ,r,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.208000
2022-12-12 07:47:53.197,crypt , ,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.223000
2022-12-12 07:47:53.990,stake ,s,s,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.793000
2022-12-12 07:47:54.477,stake ,t,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.487000
2022-12-12 07:47:54.559,stake ,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.082000
2022-12-12 07:47:54.974,stake ,k,k,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.415000
2022-12-12 07:47:55.150,stake ,e,e,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.176000
2022-12-12 07:47:55.348,stake , , ,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.198000
2022-12-12 07:47:55.602,tramp,t,t,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.254000
2022-12-12 07:47:55.775,tramp,r,r,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.173000
2022-12-12 07:47:55.951,tramp,a,a,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.176000
2022-12-12 07:47:56.278,tramp,m,m,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.327000
2022-12-12 07:47:56.365,tramp,y,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.087000
2022-12-12 07:47:57.027,tramp,p,p,semicolemakdh,6,words,10,wordle,null,0 days 00:00:00.662000
2022-12-12 07:48:01.151,beget ,b,b,semicolemakdh,7,words,10,wordle,null,0 days 00:00:04.124000
2022-12-12 07:48:01.634,beget ,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.483000
2022-12-12 07:48:01.994,beget ,g,g,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.360000
2022-12-12 07:48:02.053,beget ,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.059000
2022-12-12 07:48:02.437,beget ,t,t,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.384000
2022-12-12 07:48:02.577,beget , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.140000
2022-12-12 07:48:02.915,chuck ,c,c,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.338000
2022-12-12 07:48:03.214,chuck ,h,h,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.299000
2022-12-12 07:48:03.406,chuck ,u,u,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.192000
2022-12-12 07:48:03.751,chuck ,c,c,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.345000
2022-12-12 07:48:04.204,chuck ,k,k,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.453000
2022-12-12 07:48:04.389,chuck , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.185000
2022-12-12 07:48:04.613,squat ,s,s,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.224000
2022-12-12 07:48:04.875,squat ,w,q,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.262000
2022-12-12 07:48:05.185,squat ,q,q,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.310000
2022-12-12 07:48:05.751,squat ,q,u,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.566000
2022-12-12 07:48:05.950,squat ,u,u,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.199000
2022-12-12 07:48:06.078,squat ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.128000
2022-12-12 07:48:06.198,squat ,t,t,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.120000
2022-12-12 07:48:06.363,squat , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.165000
2022-12-12 07:48:06.524,space ,s,s,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.161000
2022-12-12 07:48:06.988,space ,p,p,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.464000
2022-12-12 07:48:07.122,space ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.134000
2022-12-12 07:48:07.373,space ,c,c,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.251000
2022-12-12 07:48:07.629,space ,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.256000
2022-12-12 07:48:07.845,space , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.216000
2022-12-12 07:48:08.997,psalm ,p,p,semicolemakdh,7,words,10,wordle,null,0 days 00:00:01.152000
2022-12-12 07:48:09.098,psalm ,s,s,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.101000
2022-12-12 07:48:09.661,psalm ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.563000
2022-12-12 07:48:09.798,psalm ,l,l,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.137000
2022-12-12 07:48:10.149,psalm ,m,m,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.351000
2022-12-12 07:48:10.365,psalm , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.216000
2022-12-12 07:48:10.662,arose ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.297000
2022-12-12 07:48:11.029,arose ,r,r,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.367000
2022-12-12 07:48:11.175,arose ,o,o,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.146000
2022-12-12 07:48:11.245,arose ,s,s,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.070000
2022-12-12 07:48:11.518,arose ,f,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.273000
2022-12-12 07:48:11.871,arose ,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.353000
2022-12-12 07:48:12.693,arose ,e, ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.822000
2022-12-12 07:48:12.872,arose , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.179000
2022-12-12 07:48:13.414,loyal ,l,l,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.542000
2022-12-12 07:48:14.016,loyal ,o,o,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.602000
2022-12-12 07:48:14.094,loyal ,t,y,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.078000
2022-12-12 07:48:14.727,loyal ,y,y,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.633000
2022-12-12 07:48:14.845,loyal ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.118000
2022-12-12 07:48:15.038,loyal ,l,l,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.193000
2022-12-12 07:48:15.529,loyal , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.491000
2022-12-12 07:48:15.998,coral ,c,c,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.469000
2022-12-12 07:48:16.104,coral ,o,o,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.106000
2022-12-12 07:48:16.695,coral ,r,r,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.591000
2022-12-12 07:48:16.797,coral ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.102000
2022-12-12 07:48:16.981,coral ,l,l,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.184000
2022-12-12 07:48:17.177,coral , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.196000
2022-12-12 07:48:17.558,gaffe ,g,g,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.381000
2022-12-12 07:48:17.653,gaffe ,a,a,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.095000
2022-12-12 07:48:17.816,gaffe ,r,f,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.163000
2022-12-12 07:48:17.995,gaffe ,r,f,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.179000
2022-12-12 07:48:18.192,gaffe ,e,f,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.197000
2022-12-12 07:48:19.317,gaffe ,f,f,semicolemakdh,7,words,10,wordle,null,0 days 00:00:01.125000
2022-12-12 07:48:19.982,gaffe ,f,f,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.665000
2022-12-12 07:48:20.190,gaffe ,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.208000
2022-12-12 07:48:20.807,gaffe ,f, ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.617000
2022-12-12 07:48:21.343,gaffe ,e, ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.536000
2022-12-12 07:48:21.669,gaffe , , ,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.326000
2022-12-12 07:48:22.452,tweet,t,t,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.783000
2022-12-12 07:48:22.527,tweet,w,w,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.075000
2022-12-12 07:48:22.902,tweet,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.375000
2022-12-12 07:48:23.080,tweet,e,e,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.178000
2022-12-12 07:48:23.351,tweet,t,t,semicolemakdh,7,words,10,wordle,null,0 days 00:00:00.271000
2022-12-12 07:48:29.877,dense ,d,d,semicolemakdh,8,words,10,wordle,null,0 days 00:00:06.526000
2022-12-12 07:48:29.941,dense ,e,e,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.064000
2022-12-12 07:48:30.136,dense ,s,n,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.195000
2022-12-12 07:48:30.201,dense ,n,n,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.065000
2022-12-12 07:48:31.141,dense ,n,s,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.940000
2022-12-12 07:48:31.189,dense ,s,s,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.048000
2022-12-12 07:48:31.365,dense ,e,e,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.176000
2022-12-12 07:48:31.719,dense , , ,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.354000
2022-12-12 07:48:32.077,hitch ,h,h,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.358000
2022-12-12 07:48:32.459,hitch ,i,i,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.382000
2022-12-12 07:48:32.814,hitch ,t,t,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.355000
2022-12-12 07:48:33.109,hitch ,c,c,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.295000
2022-12-12 07:48:33.542,hitch ,h,h,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.433000
2022-12-12 07:48:33.718,hitch , , ,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.176000
2022-12-12 07:48:34.631,forty ,f,f,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.913000
2022-12-12 07:48:34.759,forty ,o,o,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.128000
2022-12-12 07:48:34.982,forty ,r,r,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.223000
2022-12-12 07:48:35.144,forty ,t,t,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.162000
2022-12-12 07:48:35.440,forty ,y,y,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.296000
2022-12-12 07:48:35.657,forty , , ,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.217000
2022-12-12 07:48:35.988,maple ,m,m,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.331000
2022-12-12 07:48:36.070,maple ,a,a,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.082000
2022-12-12 07:48:36.959,maple ,p,p,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.889000
2022-12-12 07:48:37.182,maple ,l,l,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.223000
2022-12-12 07:48:37.334,maple ,e,e,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.152000
2022-12-12 07:48:37.774,maple , , ,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.440000
2022-12-12 07:48:38.014,rocky ,r,r,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.240000
2022-12-12 07:48:38.160,rocky ,o,o,semicolemakdh,8,words,10,wordle,null,0 days 00:00:00.146000
