,timestamp,activeWord,lastChar,correctChar,layout,testNum,type,length,language,funbox,cps
281,2022-12-12 07:47:17.283,stake ,a,a,semicolemakdh,5,words,10,wordle,null,0.121
282,2022-12-12 07:47:17.664,stake ,k,k,semicolemakdh,5,words,10,wordle,null,0.381
283,2022-12-12 07:47:17.821,stake ,e,e,semicolemakdh,5,words,10,wordle,null,0.157
284,2022-12-12 07:47:18.013,stake , , ,semicolemakdh,5,words,10,wordle,null,0.192
285,2022-12-12 07:47:18.208,short ,s,s,semicolemakdh,5,words,10,wordle,null,0.195
286,2022-12-12 07:47:18.389,short ,h,h,semicolemakdh,5,words,10,wordle,null,0.181
287,2022-12-12 07:47:18.665,short ,o,o,semicolemakdh,5,words,10,wordle,null,0.276
288,2022-12-12 07:47:18.964,short ,r,r,semicolemakdh,5,words,10,wordle,null,0.299
289,2022-12-12 07:47:19.100,short ,t,t,semicolemakdh,5,words,10,wordle,null,0.136
290,2022-12-12 07:47:19.283,short , , ,semicolemakdh,5,words,10,wordle,null,0.183
291,2022-12-12 07:47:19.614,rearm ,r,r,semicolemakdh,5,words,10,wordle,null,0.331
292,2022-12-12 07:47:19.797,rearm ,e,e,semicolemakdh,5,words,10,wordle,null,0.183
293,2022-12-12 07:47:20.078,rearm ,a,a,semicolemakdh,5,words,10,wordle,null,0.281
294,2022-12-12 07:47:20.567,rearm ,r,r,semicolemakdh,5,words,10,wordle,null,0.489
295,2022-12-12 07:47:21.125,rearm ,m,m,semicolemakdh,5,words,10,wordle,null,0.558
296,2022-12-12 07:47:21.316,rearm , , ,semicolemakdh,5,words,10,wordle,null,0.191
297,2022-12-12 07:47:21.604,dense ,d,d,semicolemakdh,5,words,10,wordle,null,0.288
298,2022-12-12 07:47:21.749,dense ,e,e,semicolemakdh,5,words,10,wordle,null,0.145
299,2022-12-12 07:47:22.003,dense ,n,n,semicolemakdh,5,words,10,wordle,null,0.254
300,2022-12-12 07:47:22.215,dense ,s,s,semicolemakdh,5,words,10,wordle,null,0.212
301,2022-12-12 07:47:22.357,dense ,e,e,semicolemakdh,5,words,10,wordle,null,0.142
302,2022-12-12 07:47:22.549,dense , , ,semicolemakdh,5,words,10,wordle,null,0.192
303,2022-12-12 07:47:22.877,glare ,g,g,semicolemakdh,5,words,10,wordle,null,0.328
304,2022-12-12 07:47:23.155,glare ,l,l,semicolemakdh,5,words,10,wordle,null,0.278
305,2022-12-12 07:47:23.323,glare ,a,a,semicolemakdh,5,words,10,wordle,null,0.168
306,2022-12-12 07:47:23.582,glare ,r,r,semicolemakdh,5,words,10,wordle,null,0.259
307,2022-12-12 07:47:23.767,glare ,e,e,semicolemakdh,5,words,10,wordle,null,0.185
308,2022-12-12 07:47:23.957,glare , , ,semicolemakdh,5,words,10,wordle,null,0.19
309,2022-12-12 07:47:24.133,annoy,a,a,semicolemakdh,5,words,10,wordle,null,0.176
310,2022-12-12 07:47:24.388,annoy,n,n,semicolemakdh,5,words,10,wordle,null,0.255
311,2022-12-12 07:47:24.588,annoy,n,n,semicolemakdh,5,words,10,wordle,null,0.2
312,2022-12-12 07:47:24.821,annoy,o,o,semicolemakdh,5,words,10,wordle,null,0.233
313,2022-12-12 07:47:24.971,annoy,y,y,semicolemakdh,5,words,10,wordle,null,0.15
314,2022-12-12 07:47:33.397,slope ,s,s,semicolemakdh,6,words,10,wordle,null,8.426
315,2022-12-12 07:47:33.541,slope ,l,l,semicolemakdh,6,words,10,wordle,null,0.144
316,2022-12-12 07:47:33.692,slope ,o,o,semicolemakdh,6,words,10,wordle,null,0.151
317,2022-12-12 07:47:34.324,slope ,p,p,semicolemakdh,6,words,10,wordle,null,0.632
318,2022-12-12 07:47:34.440,slope ,e,e,semicolemakdh,6,words,10,wordle,null,0.116
319,2022-12-12 07:47:34.640,slope , , ,semicolemakdh,6,words,10,wordle,null,0.2
320,2022-12-12 07:47:35.012,draft ,d,d,semicolemakdh,6,words,10,wordle,null,0.372
321,2022-12-12 07:47:35.774,draft ,r,r,semicolemakdh,6,words,10,wordle,null,0.762
322,2022-12-12 07:47:35.909,draft ,a,a,semicolemakdh,6,words,10,wordle,null,0.135
323,2022-12-12 07:47:36.027,draft ,t,f,semicolemakdh,6,words,10,wordle,null,0.118
324,2022-12-12 07:47:36.827,draft ,f,f,semicolemakdh,6,words,10,wordle,null,0.8
325,2022-12-12 07:47:37.323,draft ,t,t,semicolemakdh,6,words,10,wordle,null,0.496
326,2022-12-12 07:47:37.452,draft , , ,semicolemakdh,6,words,10,wordle,null,0.129
327,2022-12-12 07:47:37.943,junto ,l,j,semicolemakdh,6,words,10,wordle,null,0.491
328,2022-12-12 07:47:38.132,junto ,u,j,semicolemakdh,6,words,10,wordle,null,0.189
329,2022-12-12 07:47:39.117,junto ,j,j,semicolemakdh,6,words,10,wordle,null,0.985
330,2022-12-12 07:47:39.311,junto ,u,u,semicolemakdh,6,words,10,wordle,null,0.194
331,2022-12-12 07:47:39.457,junto ,t,n,semicolemakdh,6,words,10,wordle,null,0.146
332,2022-12-12 07:47:39.747,junto ,o,n,semicolemakdh,6,words,10,wordle,null,0.29
333,2022-12-12 07:47:39.823,junto , ,n,semicolemakdh,6,words,10,wordle,null,0.076
334,2022-12-12 07:47:42.113,penal ,p,p,semicolemakdh,6,words,10,wordle,null,2.29
335,2022-12-12 07:47:42.181,penal ,e,e,semicolemakdh,6,words,10,wordle,null,0.068
336,2022-12-12 07:47:42.341,penal ,n,n,semicolemakdh,6,words,10,wordle,null,0.16
337,2022-12-12 07:47:42.397,penal ,a,a,semicolemakdh,6,words,10,wordle,null,0.056
338,2022-12-12 07:47:42.588,penal ,l,l,semicolemakdh,6,words,10,wordle,null,0.191
339,2022-12-12 07:47:42.847,penal , , ,semicolemakdh,6,words,10,wordle,null,0.259
340,2022-12-12 07:47:45.509,pixie ,p,p,semicolemakdh,6,words,10,wordle,null,2.662
341,2022-12-12 07:47:45.862,pixie ,i,i,semicolemakdh,6,words,10,wordle,null,0.353
342,2022-12-12 07:47:46.430,pixie ,x,x,semicolemakdh,6,words,10,wordle,null,0.568
343,2022-12-12 07:47:46.645,pixie ,i,i,semicolemakdh,6,words,10,wordle,null,0.215
344,2022-12-12 07:47:46.781,pixie ,e,e,semicolemakdh,6,words,10,wordle,null,0.136
345,2022-12-12 07:47:46.972,pixie , , ,semicolemakdh,6,words,10,wordle,null,0.191
346,2022-12-12 07:47:47.245,shalt ,s,s,semicolemakdh,6,words,10,wordle,null,0.273
347,2022-12-12 07:47:47.366,shalt ,h,h,semicolemakdh,6,words,10,wordle,null,0.121
348,2022-12-12 07:47:47.836,shalt ,a,a,semicolemakdh,6,words,10,wordle,null,0.47
349,2022-12-12 07:47:48.109,shalt ,l,l,semicolemakdh,6,words,10,wordle,null,0.273
350,2022-12-12 07:47:48.367,shalt ,t,t,semicolemakdh,6,words,10,wordle,null,0.258
351,2022-12-12 07:47:48.580,shalt , , ,semicolemakdh,6,words,10,wordle,null,0.213
352,2022-12-12 07:47:48.954,strap ,s,s,semicolemakdh,6,words,10,wordle,null,0.374
353,2022-12-12 07:47:49.278,strap ,t,t,semicolemakdh,6,words,10,wordle,null,0.324
354,2022-12-12 07:47:49.631,strap ,r,r,semicolemakdh,6,words,10,wordle,null,0.353
355,2022-12-12 07:47:49.749,strap ,a,a,semicolemakdh,6,words,10,wordle,null,0.118
356,2022-12-12 07:47:50.181,strap ,p,p,semicolemakdh,6,words,10,wordle,null,0.432
357,2022-12-12 07:47:50.317,strap , , ,semicolemakdh,6,words,10,wordle,null,0.136
358,2022-12-12 07:47:50.789,crypt ,c,c,semicolemakdh,6,words,10,wordle,null,0.472
359,2022-12-12 07:47:51.381,crypt ,r,r,semicolemakdh,6,words,10,wordle,null,0.592
360,2022-12-12 07:47:51.685,crypt ,y,y,semicolemakdh,6,words,10,wordle,null,0.304
361,2022-12-12 07:47:51.957,crypt ,t,p,semicolemakdh,6,words,10,wordle,null,0.272
362,2022-12-12 07:47:52.766,crypt ,p,p,semicolemakdh,6,words,10,wordle,null,0.809
363,2022-12-12 07:47:52.974,crypt ,r,t,semicolemakdh,6,words,10,wordle,null,0.208
364,2022-12-12 07:47:53.197,crypt , ,t,semicolemakdh,6,words,10,wordle,null,0.223
365,2022-12-12 07:47:53.990,stake ,s,s,semicolemakdh,6,words,10,wordle,null,0.793
366,2022-12-12 07:47:54.477,stake ,t,t,semicolemakdh,6,words,10,wordle,null,0.487
367,2022-12-12 07:47:54.559,stake ,a,a,semicolemakdh,6,words,10,wordle,null,0.082
368,2022-12-12 07:47:54.974,stake ,k,k,semicolemakdh,6,words,10,wordle,null,0.415
369,2022-12-12 07:47:55.150,stake ,e,e,semicolemakdh,6,words,10,wordle,null,0.176
370,2022-12-12 07:47:55.348,stake , , ,semicolemakdh,6,words,10,wordle,null,0.198
371,2022-12-12 07:47:55.602,tramp,t,t,semicolemakdh,6,words,10,wordle,null,0.254
372,2022-12-12 07:47:55.775,tramp,r,r,semicolemakdh,6,words,10,wordle,null,0.173
373,2022-12-12 07:47:55.951,tramp,a,a,semicolemakdh,6,words,10,wordle,null,0.176
374,2022-12-12 07:47:56.278,tramp,m,m,semicolemakdh,6,words,10,wordle,null,0.327
375,2022-12-12 07:47:56.365,tramp,y,p,semicolemakdh,6,words,10,wordle,null,0.087
376,2022-12-12 07:47:57.027,tramp,p,p,semicolemakdh,6,words,10,wordle,null,0.662
377,2022-12-12 07:48:01.151,beget ,b,b,semicolemakdh,7,words,10,wordle,null,4.124
378,2022-12-12 07:48:01.634,beget ,e,e,semicolemakdh,7,words,10,wordle,null,0.483
379,2022-12-12 07:48:01.994,beget ,g,g,semicolemakdh,7,words,10,wordle,null,0.36
380,2022-12-12 07:48:02.053,beget ,e,e,semicolemakdh,7,words,10,wordle,null,0.059
381,2022-12-12 07:48:02.437,beget ,t,t,semicolemakdh,7,words,10,wordle,null,0.384
382,2022-12-12 07:48:02.577,beget , , ,semicolemakdh,7,words,10,wordle,null,0.14
383,2022-12-12 07:48:02.915,chuck ,c,c,semicolemakdh,7,words,10,wordle,null,0.338
384,2022-12-12 07:48:03.214,chuck ,h,h,semicolemakdh,7,words,10,wordle,null,0.299
385,2022-12-12 07:48:03.406,chuck ,u,u,semicolemakdh,7,words,10,wordle,null,0.192
386,2022-12-12 07:48:03.751,chuck ,c,c,semicolemakdh,7,words,10,wordle,null,0.345
387,2022-12-12 07:48:04.204,chuck ,k,k,semicolemakdh,7,words,10,wordle,null,0.453
388,2022-12-12 07:48:04.389,chuck , , ,semicolemakdh,7,words,10,wordle,null,0.185
389,2022-12-12 07:48:04.613,squat ,s,s,semicolemakdh,7,words,10,wordle,null,0.224
390,2022-12-12 07:48:04.875,squat ,w,q,semicolemakdh,7,words,10,wordle,null,0.262
391,2022-12-12 07:48:05.185,squat ,q,q,semicolemakdh,7,words,10,wordle,null,0.31
392,2022-12-12 07:48:05.751,squat ,q,u,semicolemakdh,7,words,10,wordle,null,0.566
393,2022-12-12 07:48:05.950,squat ,u,u,semicolemakdh,7,words,10,wordle,null,0.199
394,2022-12-12 07:48:06.078,squat ,a,a,semicolemakdh,7,words,10,wordle,null,0.128
395,2022-12-12 07:48:06.198,squat ,t,t,semicolemakdh,7,words,10,wordle,null,0.12
396,2022-12-12 07:48:06.363,squat , , ,semicolemakdh,7,words,10,wordle,null,0.165
397,2022-12-12 07:48:06.524,space ,s,s,semicolemakdh,7,words,10,wordle,null,0.161
398,2022-12-12 07:48:06.988,space ,p,p,semicolemakdh,7,words,10,wordle,null,0.464
399,2022-12-12 07:48:07.122,space ,a,a,semicolemakdh,7,words,10,wordle,null,0.134
400,2022-12-12 07:48:07.373,space ,c,c,semicolemakdh,7,words,10,wordle,null,0.251
401,2022-12-12 07:48:07.629,space ,e,e,semicolemakdh,7,words,10,wordle,null,0.256
402,2022-12-12 07:48:07.845,space , , ,semicolemakdh,7,words,10,wordle,null,0.216
403,2022-12-12 07:48:08.997,psalm ,p,p,semicolemakdh,7,words,10,wordle,null,1.152
404,2022-12-12 07:48:09.098,psalm ,s,s,semicolemakdh,7,words,10,wordle,null,0.101
405,2022-12-12 07:48:09.661,psalm ,a,a,semicolemakdh,7,words,10,wordle,null,0.563
406,2022-12-12 07:48:09.798,psalm ,l,l,semicolemakdh,7,words,10,wordle,null,0.137
407,2022-12-12 07:48:10.149,psalm ,m,m,semicolemakdh,7,words,10,wordle,null,0.351
408,2022-12-12 07:48:10.365,psalm , , ,semicolemakdh,7,words,10,wordle,null,0.216
409,2022-12-12 07:48:10.662,arose ,a,a,semicolemakdh,7,words,10,wordle,null,0.297
410,2022-12-12 07:48:11.029,arose ,r,r,semicolemakdh,7,words,10,wordle,null,0.367
411,2022-12-12 07:48:11.175,arose ,o,o,semicolemakdh,7,words,10,wordle,null,0.146
412,2022-12-12 07:48:11.245,arose ,s,s,semicolemakdh,7,words,10,wordle,null,0.07
413,2022-12-12 07:48:11.518,arose ,f,e,semicolemakdh,7,words,10,wordle,null,0.273
414,2022-12-12 07:48:11.871,arose ,e,e,semicolemakdh,7,words,10,wordle,null,0.353
415,2022-12-12 07:48:12.693,arose ,e, ,semicolemakdh,7,words,10,wordle,null,0.822
416,2022-12-12 07:48:12.872,arose , , ,semicolemakdh,7,words,10,wordle,null,0.179
417,2022-12-12 07:48:13.414,loyal ,l,l,semicolemakdh,7,words,10,wordle,null,0.542
418,2022-12-12 07:48:14.016,loyal ,o,o,semicolemakdh,7,words,10,wordle,null,0.602
419,2022-12-12 07:48:14.094,loyal ,t,y,semicolemakdh,7,words,10,wordle,null,0.078
420,2022-12-12 07:48:14.727,loyal ,y,y,semicolemakdh,7,words,10,wordle,null,0.633
421,2022-12-12 07:48:14.845,loyal ,a,a,semicolemakdh,7,words,10,wordle,null,0.118
422,2022-12-12 07:48:15.038,loyal ,l,l,semicolemakdh,7,words,10,wordle,null,0.193
423,2022-12-12 07:48:15.529,loyal , , ,semicolemakdh,7,words,10,wordle,null,0.491
424,2022-12-12 07:48:15.998,coral ,c,c,semicolemakdh,7,words,10,wordle,null,0.469
425,2022-12-12 07:48:16.104,coral ,o,o,semicolemakdh,7,words,10,wordle,null,0.106
426,2022-12-12 07:48:16.695,coral ,r,r,semicolemakdh,7,words,10,wordle,null,0.591
427,2022-12-12 07:48:16.797,coral ,a,a,semicolemakdh,7,words,10,wordle,null,0.102
428,2022-12-12 07:48:16.981,coral ,l,l,semicolemakdh,7,words,10,wordle,null,0.184
429,2022-12-12 07:48:17.177,coral , , ,semicolemakdh,7,words,10,wordle,null,0.196
430,2022-12-12 07:48:17.558,gaffe ,g,g,semicolemakdh,7,words,10,wordle,null,0.381
431,2022-12-12 07:48:17.653,gaffe ,a,a,semicolemakdh,7,words,10,wordle,null,0.095
432,2022-12-12 07:48:17.816,gaffe ,r,f,semicolemakdh,7,words,10,wordle,null,0.163
433,2022-12-12 07:48:17.995,gaffe ,r,f,semicolemakdh,7,words,10,wordle,null,0.179
434,2022-12-12 07:48:18.192,gaffe ,e,f,semicolemakdh,7,words,10,wordle,null,0.197
435,2022-12-12 07:48:19.317,gaffe ,f,f,semicolemakdh,7,words,10,wordle,null,1.125
436,2022-12-12 07:48:19.982,gaffe ,f,f,semicolemakdh,7,words,10,wordle,null,0.665
437,2022-12-12 07:48:20.190,gaffe ,e,e,semicolemakdh,7,words,10,wordle,null,0.208
438,2022-12-12 07:48:20.807,gaffe ,f, ,semicolemakdh,7,words,10,wordle,null,0.617
439,2022-12-12 07:48:21.343,gaffe ,e, ,semicolemakdh,7,words,10,wordle,null,0.536
440,2022-12-12 07:48:21.669,gaffe , , ,semicolemakdh,7,words,10,wordle,null,0.326
441,2022-12-12 07:48:22.452,tweet,t,t,semicolemakdh,7,words,10,wordle,null,0.783
442,2022-12-12 07:48:22.527,tweet,w,w,semicolemakdh,7,words,10,wordle,null,0.075
443,2022-12-12 07:48:22.902,tweet,e,e,semicolemakdh,7,words,10,wordle,null,0.375
444,2022-12-12 07:48:23.080,tweet,e,e,semicolemakdh,7,words,10,wordle,null,0.178
445,2022-12-12 07:48:23.351,tweet,t,t,semicolemakdh,7,words,10,wordle,null,0.271
446,2022-12-12 07:48:29.877,dense ,d,d,semicolemakdh,8,words,10,wordle,null,6.526
447,2022-12-12 07:48:29.941,dense ,e,e,semicolemakdh,8,words,10,wordle,null,0.064
448,2022-12-12 07:48:30.136,dense ,s,n,semicolemakdh,8,words,10,wordle,null,0.195
449,2022-12-12 07:48:30.201,dense ,n,n,semicolemakdh,8,words,10,wordle,null,0.065
450,2022-12-12 07:48:31.141,dense ,n,s,semicolemakdh,8,words,10,wordle,null,0.94
451,2022-12-12 07:48:31.189,dense ,s,s,semicolemakdh,8,words,10,wordle,null,0.048
452,2022-12-12 07:48:31.365,dense ,e,e,semicolemakdh,8,words,10,wordle,null,0.176
453,2022-12-12 07:48:31.719,dense , , ,semicolemakdh,8,words,10,wordle,null,0.354
454,2022-12-12 07:48:32.077,hitch ,h,h,semicolemakdh,8,words,10,wordle,null,0.358
455,2022-12-12 07:48:32.459,hitch ,i,i,semicolemakdh,8,words,10,wordle,null,0.382
456,2022-12-12 07:48:32.814,hitch ,t,t,semicolemakdh,8,words,10,wordle,null,0.355
457,2022-12-12 07:48:33.109,hitch ,c,c,semicolemakdh,8,words,10,wordle,null,0.295
458,2022-12-12 07:48:33.542,hitch ,h,h,semicolemakdh,8,words,10,wordle,null,0.433
459,2022-12-12 07:48:33.718,hitch , , ,semicolemakdh,8,words,10,wordle,null,0.176
460,2022-12-12 07:48:34.631,forty ,f,f,semicolemakdh,8,words,10,wordle,null,0.913
461,2022-12-12 07:48:34.759,forty ,o,o,semicolemakdh,8,words,10,wordle,null,0.128
462,2022-12-12 07:48:34.982,forty ,r,r,semicolemakdh,8,words,10,wordle,null,0.223
463,2022-12-12 07:48:35.144,forty ,t,t,semicolemakdh,8,words,10,wordle,null,0.162
464,2022-12-12 07:48:35.440,forty ,y,y,semicolemakdh,8,words,10,wordle,null,0.296
465,2022-12-12 07:48:35.657,forty , , ,semicolemakdh,8,words,10,wordle,null,0.217
466,2022-12-12 07:48:35.988,maple ,m,m,semicolemakdh,8,words,10,wordle,null,0.331
467,2022-12-12 07:48:36.070,maple ,a,a,semicolemakdh,8,words,10,wordle,null,0.082
468,2022-12-12 07:48:36.959,maple ,p,p,semicolemakdh,8,words,10,wordle,null,0.889
469,2022-12-12 07:48:37.182,maple ,l,l,semicolemakdh,8,words,10,wordle,null,0.223
470,2022-12-12 07:48:37.334,maple ,e,e,semicolemakdh,8,words,10,wordle,null,0.152
471,2022-12-12 07:48:37.774,maple , , ,semicolemakdh,8,words,10,wordle,null,0.44
472,2022-12-12 07:48:38.014,rocky ,r,r,semicolemakdh,8,words,10,wordle,null,0.24
473,2022-12-12 07:48:38.160,rocky ,o,o,semicolemakdh,8,words,10,wordle,null,0.146
474,2022-12-12 07:48:38.329,rocky ,c,c,semicolemakdh,8,words,10,wordle,null,0.169
475,2022-12-12 07:48:38.851,rocky ,k,k,semicolemakdh,8,words,10,wordle,null,0.522
476,2022-12-12 07:48:39.214,rocky ,y,y,semicolemakdh,8,words,10,wordle,null,0.363
477,2022-12-12 07:48:39.376,rocky , , ,semicolemakdh,8,words,10,wordle,null,0.162
478,2022-12-12 07:48:39.912,quack ,q,q,semicolemakdh,8,words,10,wordle,null,0.536
479,2022-12-12 07:48:40.039,quack ,u,u,semicolemakdh,8,words,10,wordle,null,0.127
480,2022-12-12 07:48:40.408,quack ,a,a,semicolemakdh,8,words,10,wordle,null,0.369
481,2022-12-12 07:48:40.791,quack ,c,c,semicolemakdh,8,words,10,wordle,null,0.383
482,2022-12-12 07:48:41.503,quack ,k,k,semicolemakdh,8,words,10,wordle,null,0.712
483,2022-12-12 07:48:41.680,quack , , ,semicolemakdh,8,words,10,wordle,null,0.177
484,2022-12-12 07:48:41.808,afoot ,a,a,semicolemakdh,8,words,10,wordle,null,0.128
485,2022-12-12 07:48:41.945,afoot ,r,f,semicolemakdh,8,words,10,wordle,null,0.137
486,2022-12-12 07:48:42.454,afoot ,f,f,semicolemakdh,8,words,10,wordle,null,0.509
487,2022-12-12 07:48:42.808,afoot ,o,o,semicolemakdh,8,words,10,wordle,null,0.354
488,2022-12-12 07:48:42.991,afoot ,o,o,semicolemakdh,8,words,10,wordle,null,0.183
489,2022-12-12 07:48:43.119,afoot ,t,t,semicolemakdh,8,words,10,wordle,null,0.128
490,2022-12-12 07:48:43.248,afoot , , ,semicolemakdh,8,words,10,wordle,null,0.129
491,2022-12-12 07:48:43.801,rocky ,p,r,semicolemakdh,8,words,10,wordle,null,0.553
492,2022-12-12 07:48:44.102,rocky ,o,r,semicolemakdh,8,words,10,wordle,null,0.301
493,2022-12-12 07:48:44.679,rocky ,r,r,semicolemakdh,8,words,10,wordle,null,0.577
494,2022-12-12 07:48:44.807,rocky ,o,o,semicolemakdh,8,words,10,wordle,null,0.128
495,2022-12-12 07:48:44.945,rocky ,c,c,semicolemakdh,8,words,10,wordle,null,0.138
496,2022-12-12 07:48:45.453,rocky ,k,k,semicolemakdh,8,words,10,wordle,null,0.508
497,2022-12-12 07:48:45.776,rocky ,y,y,semicolemakdh,8,words,10,wordle,null,0.323
498,2022-12-12 07:48:45.927,rocky , , ,semicolemakdh,8,words,10,wordle,null,0.151
499,2022-12-12 07:48:46.342,psalm ,p,p,semicolemakdh,8,words,10,wordle,null,0.415
500,2022-12-12 07:48:46.489,psalm ,s,s,semicolemakdh,8,words,10,wordle,null,0.147
501,2022-12-12 07:48:46.870,psalm ,a,a,semicolemakdh,8,words,10,wordle,null,0.381
502,2022-12-12 07:48:47.062,psalm ,l,l,semicolemakdh,8,words,10,wordle,null,0.192
503,2022-12-12 07:48:47.337,psalm ,m,m,semicolemakdh,8,words,10,wordle,null,0.275
504,2022-12-12 07:48:47.763,psalm , , ,semicolemakdh,8,words,10,wordle,null,0.426
505,2022-12-12 07:48:47.881,stunt,s,s,semicolemakdh,8,words,10,wordle,null,0.118
506,2022-12-12 07:48:48.005,stunt,t,t,semicolemakdh,8,words,10,wordle,null,0.124
507,2022-12-12 07:48:48.272,stunt,u,u,semicolemakdh,8,words,10,wordle,null,0.267
508,2022-12-12 07:48:48.743,stunt,n,n,semicolemakdh,8,words,10,wordle,null,0.471
509,2022-12-12 07:48:49.011,stunt,t,t,semicolemakdh,8,words,10,wordle,null,0.268
510,2022-12-12 07:48:54.365,shuck ,s,s,semicolemakdh,9,words,10,wordle,null,5.354
511,2022-12-12 07:48:54.426,shuck ,h,h,semicolemakdh,9,words,10,wordle,null,0.061
512,2022-12-12 07:48:54.671,shuck ,u,u,semicolemakdh,9,words,10,wordle,null,0.245
513,2022-12-12 07:48:54.993,shuck ,c,c,semicolemakdh,9,words,10,wordle,null,0.322
514,2022-12-12 07:48:55.199,shuck ,k,k,semicolemakdh,9,words,10,wordle,null,0.206
515,2022-12-12 07:48:55.610,shuck , , ,semicolemakdh,9,words,10,wordle,null,0.411
516,2022-12-12 07:48:55.729,aware ,a,a,semicolemakdh,9,words,10,wordle,null,0.119
517,2022-12-12 07:48:55.830,aware ,w,w,semicolemakdh,9,words,10,wordle,null,0.101
518,2022-12-12 07:48:56.031,aware ,a,a,semicolemakdh,9,words,10,wordle,null,0.201
519,2022-12-12 07:48:56.147,aware ,s,r,semicolemakdh,9,words,10,wordle,null,0.116
520,2022-12-12 07:48:56.318,aware ,r,r,semicolemakdh,9,words,10,wordle,null,0.171
521,2022-12-12 07:48:56.927,aware ,r,e,semicolemakdh,9,words,10,wordle,null,0.609
522,2022-12-12 07:48:57.008,aware ,t,e,semicolemakdh,9,words,10,wordle,null,0.081
523,2022-12-12 07:48:57.152,aware ,e,e,semicolemakdh,9,words,10,wordle,null,0.144
524,2022-12-12 07:48:57.409,aware , , ,semicolemakdh,9,words,10,wordle,null,0.257
525,2022-12-12 07:48:58.431,racer ,r,r,semicolemakdh,9,words,10,wordle,null,1.022
526,2022-12-12 07:48:58.561,racer ,e,a,semicolemakdh,9,words,10,wordle,null,0.13
527,2022-12-12 07:48:58.728,racer ,a,a,semicolemakdh,9,words,10,wordle,null,0.167
528,2022-12-12 07:48:58.887,racer ,c,c,semicolemakdh,9,words,10,wordle,null,0.159
529,2022-12-12 07:48:59.727,racer ,a,e,semicolemakdh,9,words,10,wordle,null,0.84
530,2022-12-12 07:48:59.886,racer ,c,e,semicolemakdh,9,words,10,wordle,null,0.159
531,2022-12-12 07:49:00.376,racer ,a,e,semicolemakdh,9,words,10,wordle,null,0.49
532,2022-12-12 07:49:00.497,racer ,c,e,semicolemakdh,9,words,10,wordle,null,0.121
533,2022-12-12 07:49:00.653,racer ,e,e,semicolemakdh,9,words,10,wordle,null,0.156
534,2022-12-12 07:49:01.271,racer ,r,r,semicolemakdh,9,words,10,wordle,null,0.618
535,2022-12-12 07:49:01.449,racer , , ,semicolemakdh,9,words,10,wordle,null,0.178
536,2022-12-12 07:49:01.649,squat ,s,s,semicolemakdh,9,words,10,wordle,null,0.2
537,2022-12-12 07:49:02.255,squat ,q,q,semicolemakdh,9,words,10,wordle,null,0.606
538,2022-12-12 07:49:02.423,squat ,u,u,semicolemakdh,9,words,10,wordle,null,0.168
539,2022-12-12 07:49:02.623,squat ,a,a,semicolemakdh,9,words,10,wordle,null,0.2
540,2022-12-12 07:49:02.854,squat ,r,t,semicolemakdh,9,words,10,wordle,null,0.231
541,2022-12-12 07:49:03.407,squat ,t,t,semicolemakdh,9,words,10,wordle,null,0.553
542,2022-12-12 07:49:03.562,squat , , ,semicolemakdh,9,words,10,wordle,null,0.155
543,2022-12-12 07:49:03.682,swish ,s,s,semicolemakdh,9,words,10,wordle,null,0.12
544,2022-12-12 07:49:04.126,swish ,w,w,semicolemakdh,9,words,10,wordle,null,0.444
545,2022-12-12 07:49:04.273,swish ,o,i,semicolemakdh,9,words,10,wordle,null,0.147
546,2022-12-12 07:49:05.034,swish ,i,i,semicolemakdh,9,words,10,wordle,null,0.761
547,2022-12-12 07:49:05.049,swish ,s,s,semicolemakdh,9,words,10,wordle,null,0.015
548,2022-12-12 07:49:05.264,swish ,h,h,semicolemakdh,9,words,10,wordle,null,0.215
549,2022-12-12 07:49:05.438,swish , , ,semicolemakdh,9,words,10,wordle,null,0.174
550,2022-12-12 07:49:05.631,along ,a,a,semicolemakdh,9,words,10,wordle,null,0.193
